term,era,snippet_id,text
faith,pre1950,a3db83c2a6e4,32 AIDS TO FAITH. [Essay I
faith,pre1950,28d2f0133a86,34 ^II^S TO FAITH. [Essay I.
faith,pre1950,45236c49e581,35 AIDS TO FAITH. [Essay I.
faith,pre1950,0dea177a5d5b,"38 AIDS TO FAITH, [EssatL"
faith,pre1950,719b2a2e3629,"'^ Man reveals God ; for Man, by his intelligence, rises above JSTature, and, in virtue of this intelligence, is conscious of himself as a power not only independent of, but opposed to, jSTature, and capable of resisting, conquering^ and controlling her. As man has a living faith in this power, superior to nature, which dwells in him, so has he a belief in God, a feeling, an ex|3erience of His existence. As he does not believe in this power, so does he not believe in God ; he sees, he exj^eriences nought in existence but nature — necessity — fate.""f"
faith,pre1950,413d12649520,40 ^II^S TO FAITH. [Essay I.
faith,pre1950,58903e8c702f,"25. With the question of the ^possibility of miracles is intimately connected that of their value as evidences. Both questions, indeed, must ultimately be decided on the same principle ; and the influence of that principle is probably at work, though unconsciously, in the minds of some who endeavour to regard the two inquiries as wholly distinct. Sometimes, indeed, we find both united, and apparently treated as parts of the same argument on the side of denial ; though it is ob- vious that, if the impossibility of miracles can once be shown, there is no need of any inquiry into their com- parative value. ISTevertheless, as if the conclusiveness of the former argument were, after all, somewhat doubtful in the eyes of its advocates, we find it coupled with an attempt to disparage the value of the miracles as evidences, even supposing their reality. It is intimated that they are not so much evidences as objects of faith, invested with sanctity and exempted from criticism by virtue of the religious mysteries with which they are connected : '^ and approved divines are referred to as practically making the doctrine the real test of the admissibility of the miracles, and as ac-"
faith,pre1950,bf21af7a5551,"Some of the questions introduced in this connection properly belong to an earlier stage of our argument ; for though they have been treated by some writers as bearing on the evidential value of miracles, supposing their reality to be admitted, they more strictly relate to the previous inquiry concerning the grounds on which we believe miracles to have been wrought at all. Thus the assertion that the Gospel miracles are objects of faith is undoubtedly true ; but it is true in a sense which is by no means incompatible with their being also evidences.\ To us, in these latter days, as regards the grounds on which we believe the miracles to have taken place at all, they are ""objects of faith"" in that proper sense of the term fcdth in which it is opposed, not to reason^ but to sight.X We were not eye-witnesses of the miracles : we know all that we know about them from the testimony of others ; and testimony of all kinds is an appeal to faith, as dis- tinguished from sight, — -^rcesentia mdentur^ creduntur absentia.% But to say that miracles are in this sense objects of faith, is a very different thing from making them exempt from criticism by virtue of the religious mysteries with which they are connected. The faith which is called into exercise is only that which is re-"
faith,post1950,4401c16bd359,"By focusing on the relationship of faith, reason and science we can correct"
faith,post1950,c51abc152d0a,"Faith, Reason and Science"
faith,post1950,5ea8661dada0,"We will begin with a brief review of Pope John Paul II's salient conclusions in ""Faith and Reason."" A failure to incorporate faith and reason in evaluating which truths science can validly attain or cannot attain deteriorates into scientism and ultimately into skepticism, nihilism and despair. Scientism is best defined as the thesis that the methods of natural science should be used in all areas of investigation including philosophy, the humanities and the social sciences. It is the belief that only such methods can be fruitfully applied in the pursuit of knowledge. Scientism essentially began during the Enlightenment and today is best described as reductive materialism employing a rigid methodological naturalism. As such it is a false metaphysics leading to moral relativism, political correctness and destructive class envy masked as multiculturalism."
faith,post1950,b454edae3071,"John Paul repeatedly noted that ""faith and reason are like two wings on which the human spirit rises to the contemplation of truth; and God has placed in the human heart a desire to know the truth - in a word to know himself- so that by knowing and loving God, men and women may also come to know the fullness of truth about themselves."" He noted that human reason, reduced in modern times to empirical rationality, has forgotten what it means to be human with tragic consequences. With the loss of the standards of order, goodness and intelligibility, our culture has reduced morality to relativism a utilitarian calculus devoid of true reason. How many times have we heard: ""that may be true or right for you but it is not necessarily true or right for me."""
